1.55 0.14647
1.5625 0.14778
1.575 0.14909
1.5875 0.15041
1.6 0.15173
1.6125 0.15305
1.625 0.15437
1.6375 0.1557
1.65 0.15703
1.6625 0.15836
1.675 0.1597
1.6875 0.16104
1.7 0.16238
1.7125 0.16372
1.725 0.16507
1.7375 0.16642
1.75 0.16778
1.7625 0.16914
1.775 0.1705
1.7875 0.17187
1.8 0.17323
1.8125 0.17461
1.825 0.17598
1.8375 0.17736
1.85 0.17874
1.8625 0.18013
1.875 0.18152
1.8875 0.18291
1.9 0.18431
1.9125 0.18571
1.925 0.18711
1.9375 0.18852
1.95 0.18993
1.9625 0.19134
1.975 0.19276
1.9875 0.19419
2 0.19561
2.0125 0.19704
2.025 0.19848
2.0375 0.19992
2.05 0.20136
2.0625 0.2028
2.075 0.20425
2.0875 0.20571
2.1 0.20717
2.1125 0.20863
2.125 0.2101
2.1375 0.21157
2.15 0.21304
2.1625 0.21452
2.175 0.21601
2.1875 0.21749
2.2 0.21899
2.2125 0.22048
2.225 0.22199
2.2375 0.22349
2.25 0.225
2.2625 0.22652
2.275 0.22804
2.2875 0.22957
2.3 0.2311
2.3125 0.23263
2.325 0.23417
2.3375 0.23571
2.35 0.23726
2.3625 0.23882
2.375 0.24038
2.3875 0.24194
2.4 0.24351
2.4125 0.24509
2.425 0.24667
2.4375 0.24826
2.45 0.24985
2.4625 0.25144
2.475 0.25305
2.4875 0.25466
2.5 0.25627
2.5125 0.25789
2.525 0.25951
2.5375 0.26115
2.55 0.26278
2.5625 0.26443
2.575 0.26608
2.5875 0.26773
2.6 0.26939
2.6125 0.27106
2.625 0.27273
2.6375 0.27441
2.65 0.2761
2.6625 0.2778
2.675 0.2795
2.6875 0.2812
2.7 0.28292
2.7125 0.28464
2.725 0.28637
2.7375 0.2881
2.75 0.28984
2.7625 0.29159
2.775 0.29335
2.7875 0.29512
2.8 0.29689
2.8125 0.29867
2.825 0.30046
2.8375 0.30225
2.85 0.30406
2.8625 0.30587
2.875 0.30769
2.8875 0.30952
2.9 0.31135
2.9125 0.3132
2.925 0.31505
2.9375 0.31692
2.95 0.31879
2.9625 0.32067
2.975 0.32257
2.9875 0.32447
3 0.32638
3.0125 0.3283
3.025 0.33023
3.0375 0.33217
3.05 0.33412
3.0625 0.33608
3.075 0.33806
3.0875 0.34004
3.1 0.34204
3.1125 0.34404
3.125 0.34606
3.1375 0.34809
3.15 0.35013
3.1625 0.35219
3.175 0.35425
3.1875 0.35633
3.2 0.35843
3.2125 0.36053
3.225 0.36265
3.2375 0.36478
3.25 0.36693
3.2625 0.3691
3.275 0.37127
3.2875 0.37347
3.3 0.37567
3.3125 0.3779
3.325 0.38014
3.3375 0.3824
3.35 0.38467
3.3625 0.38697
3.375 0.38928
3.3875 0.39161
3.4 0.39396
3.4125 0.39632
3.425 0.39871
3.4375 0.40112
3.45 0.40355
3.4625 0.40601
3.475 0.40848
3.4875 0.41098
3.5 0.41351
3.5125 0.41606
3.525 0.41863
3.5375 0.42123
3.55 0.42386
3.5625 0.42652
3.575 0.42921
3.5875 0.43193
3.6 0.43469
3.6125 0.43747
3.625 0.44029
3.6375 0.44315
3.65 0.44605
3.6625 0.44898
3.675 0.45196
3.6875 0.45499
3.7 0.45805
3.7125 0.46117
3.725 0.46434
3.7375 0.46756
3.75 0.47084
3.7625 0.47418
3.775 0.47759
3.7875 0.48106
3.8 0.48461
3.8125 0.48824
3.825 0.49195
3.8375 0.49576
3.85 0.49967
3.8625 0.50368
3.875 0.50782
3.8875 0.51208
3.9 0.5165
3.9125 0.52108
3.925 0.52584
3.9375 0.53082
3.95 0.53605
3.9625 0.54157
3.975 0.54743
3.9875 0.55373
4 0.56058
4.0125 0.56817
4.025 0.57682
4.0375 0.58722
4.05 0.60138
