9.88 0.71022 0.28674
9.89 0.71303 0.28907
9.9 0.7158 0.29138
9.91 0.71853 0.29365
9.92 0.72121 0.29589
9.93 0.72385 0.2981
9.94 0.72643 0.30028
9.95 0.72897 0.30242
9.96 0.73146 0.30452
9.97 0.73389 0.30658
9.98 0.73627 0.30861
9.99 0.7386 0.31059
10 0.74087 0.31253
10.01 0.74308 0.31443
10.02 0.74522 0.31628
10.03 0.74731 0.31809
10.04 0.74934 0.31985
10.05 0.7513 0.32156
10.06 0.75319 0.32323
10.07 0.75502 0.32484
10.08 0.75678 0.3264
10.09 0.75848 0.32791
10.1 0.7601 0.32937
10.11 0.76166 0.33077
10.12 0.76315 0.33212
10.13 0.76456 0.33341
10.14 0.7659 0.33465
10.15 0.76717 0.33582
10.16 0.76837 0.33695
10.17 0.76949 0.33801
10.18 0.77054 0.33901
10.19 0.77151 0.33996
10.2 0.77241 0.34084
10.21 0.77324 0.34166
10.22 0.77398 0.34242
10.23 0.77465 0.34312
10.24 0.77525 0.34376
10.25 0.77577 0.34434
10.26 0.77621 0.34485
10.27 0.77658 0.3453
10.28 0.77686 0.34569
10.29 0.77708 0.34601
10.3 0.77721 0.34627
10.31 0.77727 0.34646
10.32 0.77725 0.34659
10.33 0.77716 0.34666
10.34 0.77699 0.34667
10.35 0.77675 0.34661
10.36 0.77643 0.34648
10.37 0.77603 0.34629
10.38 0.77557 0.34604
10.39 0.77502 0.34573
10.4 0.77441 0.34535
10.41 0.77372 0.34491
10.42 0.77296 0.34441
10.43 0.77213 0.34385
10.44 0.77122 0.34323
10.45 0.77025 0.34254
10.46 0.76921 0.3418
10.47 0.7681 0.341
10.48 0.76692 0.34014
10.49 0.76568 0.33922
10.5 0.76437 0.33824
10.51 0.763 0.33721
10.52 0.76156 0.33612
10.53 0.76006 0.33498
10.54 0.7585 0.33378
10.55 0.75688 0.33253
10.56 0.75521 0.33123
10.57 0.75347 0.32988
10.58 0.75168 0.32848
10.59 0.74983 0.32704
10.6 0.74794 0.32554
10.61 0.74599 0.324
10.62 0.74399 0.32242
10.63 0.74194 0.32079
10.64 0.73985 0.31912
10.65 0.73771 0.31742
10.66 0.73553 0.31567
10.67 0.73331 0.31389
10.68 0.73104 0.31207
10.69 0.72874 0.31022
10.7 0.72641 0.30833
10.71 0.72404 0.30642
10.72 0.72164 0.30447
10.73 0.71921 0.3025
10.74 0.71675 0.3005
10.75 0.71426 0.29848
10.76 0.71175 0.29644
10.77 0.70922 0.29437
10.78 0.70668 0.29229
10.79 0.70411 0.29019
10.8 0.70153 0.28808
10.81 0.69893 0.28595
10.82 0.69633 0.28381
10.83 0.69372 0.28167
10.84 0.6911 0.27951
10.85 0.68847 0.27735
10.86 0.68585 0.27519
10.87 0.68323 0.27302
10.88 0.68061 0.27086
10.89 0.678 0.26869
10.9 0.67539 0.26653
10.91 0.67279 0.26438
10.92 0.67021 0.26223
10.93 0.66765 0.2601
10.94 0.6651 0.25797
10.95 0.66257 0.25586
10.96 0.66006 0.25377
10.97 0.65757 0.25169
10.98 0.65512 0.24963
10.99 0.65269 0.2476
11 0.65029 0.24558
11.01 0.64792 0.24359
11.02 0.6456 0.24163
11.03 0.6433 0.23969
11.04 0.64105 0.23779
11.05 0.63884 0.23591
11.06 0.63667 0.23407
11.07 0.63455 0.23227
11.08 0.63248 0.2305
11.09 0.63045 0.22876
11.1 0.62848 0.22707
11.11 0.62656 0.22542
11.12 0.62469 0.22381
11.13 0.62288 0.22225
11.14 0.62113 0.22073
11.15 0.61944 0.21925
11.16 0.61781 0.21783
11.17 0.61624 0.21645
11.18 0.61473 0.21512
11.19 0.61329 0.21385
11.2 0.61192 0.21263
11.21 0.61061 0.21146
11.22 0.60937 0.21034
11.23 0.6082 0.20928
11.24 0.6071 0.20827
11.25 0.60607 0.20733
11.26 0.60511 0.20643
11.27 0.60423 0.2056
11.28 0.60341 0.20483
11.29 0.60267 0.20411
11.3 0.60201 0.20345
11.31 0.60141 0.20286
11.32 0.6009 0.20232
11.33 0.60045 0.20185
11.34 0.60008 0.20143
11.35 0.59979 0.20108
11.36 0.59957 0.20078
11.37 0.59942 0.20055
11.38 0.59935 0.20038
11.39 0.59935 0.20027
11.4 0.59943 0.20022
11.41 0.59958 0.20023
11.42 0.5998 0.2003
11.43 0.60009 0.20043
11.44 0.60045 0.20061
11.45 0.60089 0.20086
11.46 0.60139 0.20116
11.47 0.60196 0.20153
11.48 0.6026 0.20194
11.49 0.60331 0.20242
11.5 0.60408 0.20295
11.51 0.60492 0.20353
11.52 0.60582 0.20417
11.53 0.60678 0.20486
11.54 0.60781 0.2056
11.55 0.60889 0.20639
11.56 0.61003 0.20723
11.57 0.61123 0.20812
11.58 0.61248 0.20905
11.59 0.61379 0.21004
11.6 0.61515 0.21106
11.61 0.61655 0.21213
11.62 0.61801 0.21324
11.63 0.61952 0.2144
11.64 0.62107 0.21559
11.65 0.62266 0.21682
11.66 0.6243 0.21808
11.67 0.62597 0.21939
11.68 0.62769 0.22072
11.69 0.62944 0.22209
11.7 0.63122 0.22348
11.71 0.63304 0.22491
11.72 0.63489 0.22637
11.73 0.63676 0.22785
11.74 0.63867 0.22935
11.75 0.64059 0.23088
11.76 0.64255 0.23243
11.77 0.64452 0.234
11.78 0.64651 0.23559
11.79 0.64852 0.23719
11.8 0.65054 0.23881
11.81 0.65258 0.24044
11.82 0.65463 0.24209
11.83 0.65669 0.24375
11.84 0.65876 0.24541
11.85 0.66083 0.24708
11.86 0.66291 0.24876
11.87 0.66499 0.25044
11.88 0.66707 0.25213
11.89 0.66915 0.25382
11.9 0.67122 0.25551
11.91 0.67329 0.25719
11.92 0.67535 0.25888
11.93 0.67741 0.26056
11.94 0.67945 0.26223
11.95 0.68148 0.2639
11.96 0.6835 0.26555
11.97 0.6855 0.2672
11.98 0.68749 0.26884
11.99 0.68946 0.27047
12 0.69141 0.27208
12.01 0.69333 0.27367
12.02 0.69524 0.27526
12.03 0.69711 0.27682
12.04 0.69897 0.27836
12.05 0.70079 0.27989
12.06 0.70259 0.2814
12.07 0.70436 0.28288
12.08 0.70609 0.28434
12.09 0.7078 0.28578
12.1 0.70947 0.28719
12.11 0.7111 0.28857
12.12 0.7127 0.28993
12.13 0.71427 0.29126
12.14 0.71579 0.29257
12.15 0.71728 0.29384
12.16 0.71872 0.29508
12.17 0.72012 0.29629
12.18 0.72149 0.29747
12.19 0.72281 0.29861
12.2 0.72408 0.29973
12.21 0.72531 0.3008
12.22 0.7265 0.30185
12.23 0.72764 0.30285
12.24 0.72873 0.30382
12.25 0.72978 0.30476
12.26 0.73078 0.30565
12.27 0.73173 0.30651
12.28 0.73263 0.30733
12.29 0.73348 0.30811
12.3 0.73428 0.30885
12.31 0.73503 0.30955
12.32 0.73573 0.31021
12.33 0.73638 0.31083
12.34 0.73698 0.3114
12.35 0.73753 0.31194
12.36 0.73802 0.31243
12.37 0.73846 0.31289
12.38 0.73886 0.3133
12.39 0.73919 0.31366
12.4 0.73948 0.31399
12.41 0.73971 0.31427
12.42 0.73989 0.31451
12.43 0.74002 0.3147
12.44 0.7401 0.31486
12.45 0.74013 0.31496
12.46 0.7401 0.31503
12.47 0.74002 0.31505
12.48 0.73989 0.31503
12.49 0.73971 0.31497
12.5 0.73947 0.31487
12.51 0.73919 0.31472
12.52 0.73886 0.31453
12.53 0.73847 0.3143
12.54 0.73804 0.31402
12.55 0.73756 0.31371
12.56 0.73702 0.31335
12.57 0.73645 0.31296
12.58 0.73582 0.31252
12.59 0.73515 0.31204
12.6 0.73443 0.31152
12.61 0.73366 0.31097
12.62 0.73285 0.31037
12.63 0.732 0.30974
12.64 0.7311 0.30907
12.65 0.73016 0.30837
12.66 0.72918 0.30762
12.67 0.72816 0.30685
12.68 0.7271 0.30603
12.69 0.72599 0.30519
12.7 0.72486 0.30431
12.71 0.72368 0.3034
12.72 0.72247 0.30245
12.73 0.72122 0.30148
12.74 0.71994 0.30048
12.75 0.71863 0.29944
12.76 0.71728 0.29838
12.77 0.71591 0.29729
12.78 0.7145 0.29618
12.79 0.71307 0.29504
12.8 0.71161 0.29387
12.81 0.71013 0.29269
12.82 0.70862 0.29148
12.83 0.70709 0.29025
12.84 0.70553 0.289
12.85 0.70396 0.28773
12.86 0.70237 0.28644
12.87 0.70076 0.28514
12.88 0.69913 0.28382
12.89 0.69749 0.28249
12.9 0.69583 0.28114
12.91 0.69417 0.27978
12.92 0.69249 0.27842
12.93 0.6908 0.27704
12.94 0.68911 0.27565
12.95 0.68741 0.27426
12.96 0.68571 0.27286
12.97 0.684 0.27145
12.98 0.68229 0.27005
12.99 0.68058 0.26864
13 0.67887 0.26723
13.01 0.67717 0.26582
13.02 0.67547 0.26441
13.03 0.67377 0.263
13.04 0.67209 0.2616
13.05 0.67041 0.26021
13.06 0.66874 0.25882
13.07 0.66708 0.25744
13.08 0.66544 0.25607
13.09 0.66381 0.2547
13.1 0.6622 0.25335
13.11 0.66061 0.25202
13.12 0.65903 0.25069
13.13 0.65748 0.24938
13.14 0.65594 0.24809
13.15 0.65443 0.24682
13.16 0.65295 0.24556
13.17 0.65149 0.24432
13.18 0.65005 0.2431
13.19 0.64865 0.24191
13.2 0.64727 0.24073
13.21 0.64593 0.23958
13.22 0.64462 0.23846
13.23 0.64334 0.23736
13.24 0.64209 0.23629
13.25 0.64088 0.23524
13.26 0.6397 0.23422
13.27 0.63856 0.23324
13.28 0.63746 0.23228
13.29 0.6364 0.23135
13.3 0.63538 0.23045
13.31 0.6344 0.22959
13.32 0.63346 0.22876
13.33 0.63256 0.22796
13.34 0.6317 0.22719
13.35 0.63089 0.22646
13.36 0.63013 0.22577
13.37 0.6294 0.22511
13.38 0.62872 0.22449
13.39 0.62809 0.2239
13.4 0.6275 0.22335
13.41 0.62696 0.22284
13.42 0.62647 0.22236
13.43 0.62602 0.22193
13.44 0.62562 0.22153
13.45 0.62527 0.22117
13.46 0.62497 0.22085
13.47 0.62471 0.22057
13.48 0.6245 0.22032
13.49 0.62434 0.22012
13.5 0.62422 0.21995
13.51 0.62416 0.21982
13.52 0.62414 0.21974
13.53 0.62417 0.21969
13.54 0.62424 0.21967
13.55 0.62436 0.2197
13.56 0.62453 0.21977
13.57 0.62474 0.21987
13.58 0.625 0.22001
13.59 0.6253 0.22019
13.6 0.62565 0.2204
13.61 0.62604 0.22065
13.62 0.62647 0.22094
13.63 0.62695 0.22126
13.64 0.62747 0.22162
13.65 0.62803 0.22201
13.66 0.62863 0.22244
13.67 0.62927 0.2229
13.68 0.62995 0.22339
13.69 0.63067 0.22391
13.7 0.63143 0.22447
13.71 0.63222 0.22506
13.72 0.63304 0.22568
13.73 0.63391 0.22632
13.74 0.6348 0.227
13.75 0.63573 0.2277
13.76 0.63669 0.22843
13.77 0.63768 0.22919
13.78 0.6387 0.22997
13.79 0.63974 0.23078
13.8 0.64082 0.23161
13.81 0.64192 0.23247
13.82 0.64304 0.23334
13.83 0.64419 0.23424
13.84 0.64536 0.23516
13.85 0.64655 0.23609
13.86 0.64777 0.23705
13.87 0.649 0.23802
13.88 0.65025 0.239
13.89 0.65151 0.24001
13.9 0.65279 0.24103
13.91 0.65409 0.24206
13.92 0.65539 0.2431
13.93 0.65671 0.24415
13.94 0.65804 0.24522
13.95 0.65938 0.24629
13.96 0.66073 0.24737
13.97 0.66208 0.24846
13.98 0.66344 0.24956
13.99 0.6648 0.25066
14 0.66617 0.25177
14.01 0.66754 0.25288
14.02 0.66891 0.25399
14.03 0.67027 0.2551
14.04 0.67164 0.25622
14.05 0.673 0.25733
14.06 0.67436 0.25844
14.07 0.67572 0.25955
14.08 0.67706 0.26066
14.09 0.6784 0.26176
14.1 0.67973 0.26286
14.11 0.68106 0.26395
14.12 0.68237 0.26503
14.13 0.68367 0.26611
14.14 0.68495 0.26718
14.15 0.68623 0.26823
14.16 0.68748 0.26928
14.17 0.68873 0.27032
14.18 0.68995 0.27134
14.19 0.69116 0.27235
14.2 0.69235 0.27335
14.21 0.69352 0.27434
14.22 0.69467 0.27531
14.23 0.69579 0.27626
14.24 0.6969 0.2772
14.25 0.69798 0.27812
14.26 0.69904 0.27902
14.27 0.70008 0.2799
14.28 0.70109 0.28077
14.29 0.70207 0.28161
14.3 0.70303 0.28244
14.31 0.70396 0.28324
14.32 0.70486 0.28402
14.33 0.70574 0.28478
14.34 0.70658 0.28552
14.35 0.7074 0.28623
14.36 0.70818 0.28692
14.37 0.70894 0.28759
14.38 0.70966 0.28823
14.39 0.71036 0.28885
14.4 0.71102 0.28944
14.41 0.71165 0.29001
14.42 0.71224 0.29055
14.43 0.7128 0.29107
14.44 0.71333 0.29155
14.45 0.71383 0.29202
14.46 0.71429 0.29245
14.47 0.71472 0.29286
14.48 0.71512 0.29324
14.49 0.71547 0.29359
14.5 0.7158 0.29391
14.51 0.71609 0.29421
14.52 0.71635 0.29447
14.53 0.71657 0.29471
14.54 0.71675 0.29492
14.55 0.7169 0.2951
14.56 0.71702 0.29525
14.57 0.7171 0.29538
14.58 0.71715 0.29547
14.59 0.71716 0.29554
14.6 0.71713 0.29558
14.61 0.71707 0.29559
14.62 0.71698 0.29557
14.63 0.71686 0.29552
14.64 0.7167 0.29545
14.65 0.7165 0.29534
14.66 0.71627 0.29521
14.67 0.71601 0.29505
14.68 0.71572 0.29486
14.69 0.71539 0.29465
14.7 0.71504 0.29441
14.71 0.71465 0.29414
14.72 0.71422 0.29385
14.73 0.71377 0.29352
14.74 0.71329 0.29318
14.75 0.71278 0.29281
14.76 0.71224 0.29241
14.77 0.71167 0.29199
14.78 0.71107 0.29154
14.79 0.71044 0.29107
14.8 0.70979 0.29058
14.81 0.70911 0.29006
14.82 0.7084 0.28952
14.83 0.70767 0.28896
14.84 0.70691 0.28838
14.85 0.70613 0.28778
14.86 0.70533 0.28716
14.87 0.7045 0.28651
14.88 0.70366 0.28585
14.89 0.70279 0.28517
14.9 0.7019 0.28447
14.91 0.70099 0.28376
14.92 0.70007 0.28303
14.93 0.69912 0.28228
14.94 0.69816 0.28151
14.95 0.69719 0.28074
14.96 0.69619 0.27995
14.97 0.69519 0.27914
14.98 0.69417 0.27832
14.99 0.69314 0.27749
15 0.69209 0.27665
15.01 0.69104 0.2758
15.02 0.68998 0.27494
15.03 0.6889 0.27408
15.04 0.68782 0.2732
15.05 0.68674 0.27232
15.06 0.68564 0.27143
15.07 0.68455 0.27053
15.08 0.68344 0.26963
15.09 0.68234 0.26873
15.1 0.68123 0.26782
15.11 0.68012 0.26691
15.12 0.67902 0.266
15.13 0.67791 0.26509
15.14 0.6768 0.26418
15.15 0.6757 0.26327
15.16 0.6746 0.26236
15.17 0.67351 0.26145
15.18 0.67242 0.26055
15.19 0.67134 0.25965
15.2 0.67026 0.25876
15.21 0.66919 0.25787
15.22 0.66814 0.25699
15.23 0.66709 0.25611
15.24 0.66606 0.25525
15.25 0.66503 0.25439
15.26 0.66402 0.25354
15.27 0.66303 0.2527
15.28 0.66205 0.25187
15.29 0.66108 0.25106
15.3 0.66013 0.25025
15.31 0.6592 0.24946
15.32 0.65828 0.24868
15.33 0.65739 0.24792
15.34 0.65651 0.24717
15.35 0.65565 0.24644
15.36 0.65482 0.24572
15.37 0.65401 0.24502
15.38 0.65321 0.24434
15.39 0.65245 0.24368
15.4 0.6517 0.24303
15.41 0.65098 0.24241
15.42 0.65028 0.2418
15.43 0.64961 0.24121
15.44 0.64897 0.24064
15.45 0.64835 0.2401
15.46 0.64776 0.23957
15.47 0.64719 0.23907
15.48 0.64666 0.23859
15.49 0.64615 0.23813
15.5 0.64567 0.23769
15.51 0.64521 0.23728
15.52 0.64479 0.23689
15.53 0.6444 0.23652
15.54 0.64403 0.23618
15.55 0.6437 0.23586
15.56 0.64339 0.23557
15.57 0.64312 0.2353
15.58 0.64287 0.23505
15.59 0.64266 0.23483
15.6 0.64248 0.23464
15.61 0.64232 0.23446
15.62 0.6422 0.23432
15.63 0.64211 0.2342
15.64 0.64205 0.2341
15.65 0.64202 0.23403
15.66 0.64202 0.23398
15.67 0.64205 0.23396
15.68 0.64211 0.23396
15.69 0.6422 0.23399
15.7 0.64231 0.23404
15.71 0.64246 0.23412
15.72 0.64264 0.23422
15.73 0.64285 0.23434
15.74 0.64308 0.23449
15.75 0.64334 0.23466
15.76 0.64363 0.23486
15.77 0.64395 0.23508
15.78 0.6443 0.23532
15.79 0.64467 0.23558
15.8 0.64506 0.23586
15.81 0.64549 0.23617
15.82 0.64594 0.23649
15.83 0.64641 0.23684
15.84 0.6469 0.23721
15.85 0.64742 0.2376
15.86 0.64797 0.23801
15.87 0.64853 0.23843
15.88 0.64912 0.23888
15.89 0.64973 0.23934
15.9 0.65036 0.23982
15.91 0.651 0.24032
15.92 0.65167 0.24083
15.93 0.65236 0.24136
15.94 0.65306 0.24191
15.95 0.65378 0.24247
15.96 0.65452 0.24304
15.97 0.65527 0.24363
15.98 0.65603 0.24424
15.99 0.65682 0.24485
16 0.65761 0.24548
16.01 0.65842 0.24611
16.02 0.65923 0.24676
16.03 0.66006 0.24742
16.04 0.6609 0.24809
16.05 0.66175 0.24877
16.06 0.66261 0.24945
16.07 0.66347 0.25014
16.08 0.66434 0.25084
16.09 0.66522 0.25155
16.1 0.6661 0.25226
16.11 0.66699 0.25298
16.12 0.66788 0.2537
16.13 0.66878 0.25442
16.14 0.66967 0.25515
16.15 0.67057 0.25588
16.16 0.67147 0.25661
16.17 0.67237 0.25735
16.18 0.67326 0.25808
16.19 0.67416 0.25881
16.2 0.67505 0.25955
16.21 0.67594 0.26028
16.22 0.67683 0.26101
16.23 0.67771 0.26173
16.24 0.67859 0.26246
16.25 0.67946 0.26318
16.26 0.68032 0.26389
16.27 0.68118 0.2646
16.28 0.68202 0.26531
16.29 0.68286 0.26601
16.3 0.68369 0.2667
16.31 0.68451 0.26739
16.32 0.68532 0.26806
16.33 0.68611 0.26873
16.34 0.6869 0.26939
16.35 0.68767 0.27004
16.36 0.68843 0.27068
16.37 0.68917 0.27132
16.38 0.6899 0.27194
16.39 0.69062 0.27255
16.4 0.69132 0.27314
16.41 0.692 0.27373
16.42 0.69267 0.2743
16.43 0.69332 0.27486
16.44 0.69395 0.27541
16.45 0.69457 0.27594
16.46 0.69516 0.27646
16.47 0.69574 0.27696
16.48 0.6963 0.27745
16.49 0.69684 0.27792
16.5 0.69736 0.27838
16.51 0.69786 0.27882
16.52 0.69834 0.27925
16.53 0.6988 0.27966
16.54 0.69923 0.28005
16.55 0.69965 0.28043
16.56 0.70004 0.28078
16.57 0.70041 0.28112
16.58 0.70076 0.28145
16.59 0.70109 0.28175
16.6 0.7014 0.28204
16.61 0.70168 0.28231
16.62 0.70194 0.28256
16.63 0.70218 0.28279
16.64 0.70239 0.28301
16.65 0.70258 0.2832
16.66 0.70275 0.28338
16.67 0.7029 0.28353
16.68 0.70302 0.28367
16.69 0.70312 0.28379
16.7 0.70319 0.28389
16.71 0.70324 0.28397
16.72 0.70327 0.28404
16.73 0.70328 0.28408
16.74 0.70326 0.2841
16.75 0.70322 0.28411
16.76 0.70316 0.2841
16.77 0.70307 0.28406
16.78 0.70297 0.28401
16.79 0.70284 0.28394
16.8 0.70268 0.28385
16.81 0.70251 0.28375
16.82 0.70231 0.28362
16.83 0.7021 0.28348
16.84 0.70186 0.28332
16.85 0.7016 0.28314
16.86 0.70132 0.28295
16.87 0.70102 0.28273
16.88 0.7007 0.2825
16.89 0.70036 0.28226
16.9 0.7 0.28199
16.91 0.69962 0.28172
16.92 0.69922 0.28142
16.93 0.69881 0.28111
16.94 0.69837 0.28078
16.95 0.69792 0.28044
16.96 0.69746 0.28009
16.97 0.69697 0.27972
16.98 0.69647 0.27934
16.99 0.69596 0.27894
17 0.69543 0.27853
17.01 0.69488 0.2781
17.02 0.69432 0.27767
17.03 0.69375 0.27722
17.04 0.69317 0.27676
17.05 0.69257 0.27629
17.06 0.69196 0.27581
17.07 0.69134 0.27532
17.08 0.6907 0.27482
17.09 0.69006 0.27431
17.1 0.68941 0.27379
17.11 0.68875 0.27326
17.12 0.68808 0.27273
17.13 0.6874 0.27219
17.14 0.68672 0.27164
17.15 0.68603 0.27108
17.16 0.68533 0.27052
17.17 0.68463 0.26995
17.18 0.68392 0.26938
17.19 0.68321 0.2688
17.2 0.68249 0.26822
17.21 0.68177 0.26764
17.22 0.68105 0.26705
17.23 0.68033 0.26646
17.24 0.67961 0.26587
17.25 0.67888 0.26528
17.26 0.67816 0.26468
17.27 0.67744 0.26409
17.28 0.67672 0.2635
17.29 0.676 0.26291
17.3 0.67528 0.26232
17.31 0.67457 0.26173
17.32 0.67386 0.26114
17.33 0.67316 0.26056
17.34 0.67246 0.25998
17.35 0.67177 0.2594
17.36 0.67108 0.25883
17.37 0.6704 0.25826
17.38 0.66973 0.2577
17.39 0.66907 0.25714
17.4 0.66841 0.25659
17.41 0.66777 0.25605
17.42 0.66713 0.25551
17.43 0.6665 0.25498
17.44 0.66589 0.25446
17.45 0.66529 0.25395
17.46 0.66469 0.25345
17.47 0.66412 0.25296
17.48 0.66355 0.25247
17.49 0.663 0.252
17.5 0.66246 0.25154
17.51 0.66193 0.25109
17.52 0.66142 0.25065
17.53 0.66093 0.25022
17.54 0.66045 0.2498
17.55 0.65998 0.2494
17.56 0.65953 0.24901
17.57 0.6591 0.24863
17.58 0.65869 0.24827
17.59 0.65829 0.24791
17.6 0.65791 0.24758
17.61 0.65755 0.24725
17.62 0.6572 0.24694
17.63 0.65688 0.24665
17.64 0.65657 0.24637
17.65 0.65628 0.24611
17.66 0.65601 0.24586
17.67 0.65576 0.24562
17.68 0.65552 0.2454
17.69 0.65531 0.2452
17.7 0.65512 0.24501
17.71 0.65494 0.24484
17.72 0.65479 0.24468
17.73 0.65465 0.24454
17.74 0.65454 0.24442
17.75 0.65444 0.24431
17.76 0.65437 0.24422
17.77 0.65431 0.24415
17.78 0.65427 0.24409
17.79 0.65426 0.24404
17.8 0.65426 0.24402
17.81 0.65428 0.244
17.82 0.65432 0.24401
17.83 0.65439 0.24403
17.84 0.65447 0.24407
17.85 0.65457 0.24412
17.86 0.65468 0.24419
17.87 0.65482 0.24427
17.88 0.65498 0.24437
17.89 0.65515 0.24448
17.9 0.65534 0.24461
17.91 0.65555 0.24476
17.92 0.65578 0.24492
17.93 0.65602 0.24509
17.94 0.65628 0.24528
17.95 0.65656 0.24548
17.96 0.65685 0.24569
17.97 0.65716 0.24592
17.98 0.65749 0.24617
17.99 0.65783 0.24642
18 0.65818 0.24669
18.01 0.65855 0.24697
18.02 0.65894 0.24726
18.03 0.65934 0.24757
18.04 0.65975 0.24788
18.05 0.66017 0.24821
18.06 0.66061 0.24855
18.07 0.66106 0.24889
18.08 0.66152 0.24925
18.09 0.66199 0.24962
18.1 0.66247 0.25
18.11 0.66296 0.25038
18.12 0.66347 0.25078
18.13 0.66398 0.25118
18.14 0.6645 0.25159
18.15 0.66502 0.25201
18.16 0.66556 0.25244
18.17 0.6661 0.25287
18.18 0.66665 0.25331
18.19 0.66721 0.25375
18.2 0.66777 0.2542
18.21 0.66834 0.25466
18.22 0.66891 0.25512
18.23 0.66948 0.25558
18.24 0.67006 0.25605
18.25 0.67065 0.25652
18.26 0.67123 0.257
18.27 0.67182 0.25747
18.28 0.67241 0.25795
18.29 0.673 0.25843
18.3 0.67359 0.25891
18.31 0.67418 0.2594
18.32 0.67477 0.25988
18.33 0.67535 0.26036
18.34 0.67594 0.26084
18.35 0.67653 0.26133
18.36 0.67711 0.26181
18.37 0.67769 0.26228
18.38 0.67826 0.26276
18.39 0.67884 0.26324
18.4 0.6794 0.26371
18.41 0.67997 0.26418
18.42 0.68053 0.26464
18.43 0.68108 0.2651
18.44 0.68162 0.26556
18.45 0.68216 0.26601
18.46 0.68269 0.26646
18.47 0.68322 0.2669
18.48 0.68374 0.26733
18.49 0.68424 0.26776
18.5 0.68474 0.26819
18.51 0.68523 0.2686
18.52 0.68572 0.26901
18.53 0.68619 0.26942
18.54 0.68665 0.26981
18.55 0.6871 0.2702
18.56 0.68754 0.27057
18.57 0.68797 0.27094
18.58 0.68838 0.2713
18.59 0.68879 0.27165
18.6 0.68918 0.272
18.61 0.68956 0.27233
18.62 0.68993 0.27265
18.63 0.69029 0.27296
18.64 0.69063 0.27327
18.65 0.69096 0.27356
18.66 0.69127 0.27384
18.67 0.69157 0.27411
18.68 0.69186 0.27437
18.69 0.69214 0.27461
18.7 0.69239 0.27485
18.71 0.69264 0.27508
18.72 0.69287 0.27529
18.73 0.69308 0.27549
18.74 0.69328 0.27568
18.75 0.69347 0.27585
18.76 0.69364 0.27602
18.77 0.6938 0.27617
18.78 0.69394 0.27631
18.79 0.69406 0.27644
18.8 0.69417 0.27655
18.81 0.69426 0.27666
18.82 0.69434 0.27675
18.83 0.6944 0.27682
18.84 0.69445 0.27689
18.85 0.69448 0.27694
18.86 0.6945 0.27698
18.87 0.6945 0.27701
18.88 0.69449 0.27702
18.89 0.69446 0.27702
18.9 0.69442 0.27701
18.91 0.69436 0.27699
18.92 0.69428 0.27695
18.93 0.6942 0.27691
18.94 0.69409 0.27685
18.95 0.69398 0.27677
18.96 0.69384 0.27669
18.97 0.6937 0.27659
18.98 0.69354 0.27649
18.99 0.69336 0.27637
19 0.69318 0.27624
19.01 0.69297 0.27609
19.02 0.69276 0.27594
19.03 0.69253 0.27577
19.04 0.69229 0.2756
19.05 0.69204 0.27541
19.06 0.69178 0.27522
19.07 0.6915 0.27501
19.08 0.69121 0.27479
19.09 0.69091 0.27457
19.1 0.6906 0.27433
19.11 0.69028 0.27408
19.12 0.68995 0.27383
19.13 0.68961 0.27357
19.14 0.68925 0.27329
19.15 0.68889 0.27301
19.16 0.68852 0.27272
19.17 0.68814 0.27243
19.18 0.68775 0.27212
19.19 0.68736 0.27181
19.2 0.68695 0.27149
19.21 0.68654 0.27117
19.22 0.68612 0.27084
19.23 0.6857 0.2705
19.24 0.68527 0.27016
19.25 0.68483 0.26981
19.26 0.68439 0.26946
19.27 0.68394 0.2691
19.28 0.68349 0.26874
19.29 0.68303 0.26837
19.3 0.68257 0.268
19.31 0.68211 0.26762
19.32 0.68164 0.26725
19.33 0.68117 0.26687
19.34 0.6807 0.26648
19.35 0.68023 0.2661
19.36 0.67975 0.26571
19.37 0.67928 0.26533
19.38 0.6788 0.26494
19.39 0.67833 0.26455
19.4 0.67785 0.26416
19.41 0.67738 0.26377
19.42 0.6769 0.26338
19.43 0.67643 0.26299
19.44 0.67596 0.2626
19.45 0.67549 0.26222
19.46 0.67503 0.26183
19.47 0.67456 0.26145
19.48 0.67411 0.26107
19.49 0.67365 0.26069
19.5 0.6732 0.26031
19.51 0.67276 0.25994
19.52 0.67232 0.25957
19.53 0.67188 0.25921
19.54 0.67145 0.25885
19.55 0.67103 0.25849
19.56 0.67061 0.25814
19.57 0.6702 0.2578
19.58 0.6698 0.25746
19.59 0.66941 0.25712
19.6 0.66902 0.25679
19.61 0.66864 0.25647
19.62 0.66827 0.25616
19.63 0.66791 0.25585
19.64 0.66756 0.25554
19.65 0.66721 0.25525
19.66 0.66688 0.25496
19.67 0.66656 0.25468
19.68 0.66624 0.25441
19.69 0.66594 0.25415
19.7 0.66565 0.25389
19.71 0.66537 0.25364
19.72 0.66509 0.25341
19.73 0.66484 0.25318
19.74 0.66459 0.25296
19.75 0.66435 0.25275
19.76 0.66413 0.25254
19.77 0.66391 0.25235
19.78 0.66371 0.25217
19.79 0.66353 0.252
19.8 0.66335 0.25183
19.81 0.66319 0.25168
19.82 0.66303 0.25154
19.83 0.6629 0.25141
19.84 0.66277 0.25128
19.85 0.66266 0.25117
19.86 0.66256 0.25107
19.87 0.66247 0.25098
19.88 0.66239 0.2509
19.89 0.66233 0.25083
19.9 0.66228 0.25077
