5.98 0.99297 0.98164 0.99611
5.99 0.9933 0.98172 0.99616
6 0.99367 0.98184 0.99624
6.01 0.99408 0.98199 0.99634
6.02 0.99454 0.98218 0.99647
6.03 0.99503 0.98241 0.99663
6.04 0.99557 0.98268 0.99682
6.05 0.99614 0.98299 0.99703
6.06 0.99675 0.98333 0.99727
6.07 0.9974 0.98371 0.99753
6.08 0.99808 0.98412 0.99782
6.09 0.9988 0.98456 0.99813
6.1 0.99955 0.98504 0.99846
6.11 1.0003 0.98556 0.99882
6.12 1.0012 0.98611 0.99921
6.13 1.002 0.98668 0.99961
6.14 1.0029 0.98729 1
6.15 1.0038 0.98793 1.0005
6.16 1.0047 0.9886 1.001
6.17 1.0057 0.9893 1.0014
6.18 1.0067 0.99003 1.002
6.19 1.0077 0.99079 1.0025
6.2 1.0087 0.99157 1.003
6.21 1.0098 0.99238 1.0036
6.22 1.0109 0.99322 1.0042
6.23 1.012 0.99407 1.0048
6.24 1.0131 0.99496 1.0054
6.25 1.0143 0.99586 1.006
6.26 1.0154 0.99679 1.0067
6.27 1.0166 0.99774 1.0073
6.28 1.0178 0.99871 1.008
6.29 1.019 0.9997 1.0087
6.3 1.0202 1.0007 1.0094
6.31 1.0214 1.0017 1.0101
6.32 1.0227 1.0028 1.0108
6.33 1.0239 1.0038 1.0116
6.34 1.0252 1.0049 1.0123
6.35 1.0265 1.006 1.0131
6.36 1.0278 1.0071 1.0138
6.37 1.029 1.0082 1.0146
6.38 1.0303 1.0093 1.0154
6.39 1.0316 1.0105 1.0162
6.4 1.0329 1.0116 1.0169
6.41 1.0342 1.0128 1.0177
6.42 1.0355 1.0139 1.0185
6.43 1.0368 1.0151 1.0193
6.44 1.038 1.0162 1.0201
6.45 1.0393 1.0174 1.0209
6.46 1.0406 1.0186 1.0217
6.47 1.0419 1.0197 1.0225
6.48 1.0431 1.0209 1.0233
6.49 1.0444 1.0221 1.0241
6.5 1.0456 1.0233 1.0249
6.51 1.0469 1.0244 1.0257
6.52 1.0481 1.0256 1.0265
6.53 1.0493 1.0267 1.0273
6.54 1.0505 1.0279 1.0281
6.55 1.0517 1.029 1.0289
6.56 1.0528 1.0301 1.0297
6.57 1.054 1.0313 1.0304
6.58 1.0551 1.0324 1.0312
6.59 1.0562 1.0335 1.0319
6.6 1.0573 1.0346 1.0327
6.61 1.0583 1.0356 1.0334
6.62 1.0594 1.0367 1.0341
6.63 1.0604 1.0377 1.0348
6.64 1.0614 1.0387 1.0355
6.65 1.0624 1.0397 1.0362
6.66 1.0633 1.0407 1.0369
6.67 1.0642 1.0417 1.0375
6.68 1.0651 1.0426 1.0382
6.69 1.066 1.0435 1.0388
6.7 1.0668 1.0444 1.0394
6.71 1.0676 1.0453 1.04
6.72 1.0684 1.0462 1.0406
6.73 1.0691 1.047 1.0411
6.74 1.0699 1.0478 1.0417
6.75 1.0705 1.0486 1.0422
6.76 1.0712 1.0493 1.0427
6.77 1.0718 1.05 1.0432
6.78 1.0724 1.0507 1.0437
6.79 1.073 1.0514 1.0441
6.8 1.0735 1.052 1.0445
6.81 1.074 1.0526 1.0449
6.82 1.0744 1.0532 1.0453
6.83 1.0749 1.0537 1.0457
6.84 1.0752 1.0542 1.0461
6.85 1.0756 1.0547 1.0464
6.86 1.0759 1.0552 1.0467
6.87 1.0762 1.0556 1.047
6.88 1.0765 1.056 1.0472
6.89 1.0767 1.0564 1.0475
6.9 1.0769 1.0567 1.0477
6.91 1.077 1.057 1.0479
6.92 1.0771 1.0572 1.0481
6.93 1.0772 1.0575 1.0482
6.94 1.0773 1.0577 1.0484
6.95 1.0773 1.0579 1.0485
6.96 1.0773 1.058 1.0486
6.97 1.0772 1.0581 1.0486
6.98 1.0772 1.0582 1.0487
6.99 1.0771 1.0583 1.0487
7 1.0769 1.0583 1.0487
7.01 1.0768 1.0583 1.0487
7.02 1.0766 1.0582 1.0487
7.03 1.0763 1.0582 1.0486
7.04 1.0761 1.0581 1.0485
7.05 1.0758 1.0579 1.0484
7.06 1.0755 1.0578 1.0483
7.07 1.0751 1.0576 1.0482
7.08 1.0748 1.0574 1.048
7.09 1.0744 1.0572 1.0479
7.1 1.0739 1.0569 1.0477
7.11 1.0735 1.0566 1.0475
7.12 1.073 1.0563 1.0472
7.13 1.0725 1.056 1.047
7.14 1.072 1.0556 1.0467
7.15 1.0714 1.0552 1.0465
7.16 1.0709 1.0548 1.0462
7.17 1.0703 1.0544 1.0459
7.18 1.0697 1.0539 1.0455
7.19 1.069 1.0534 1.0452
7.2 1.0684 1.0529 1.0448
7.21 1.0677 1.0524 1.0444
7.22 1.067 1.0518 1.0441
7.23 1.0663 1.0513 1.0437
7.24 1.0655 1.0507 1.0432
7.25 1.0648 1.0501 1.0428
7.26 1.064 1.0494 1.0424
7.27 1.0632 1.0488 1.0419
7.28 1.0624 1.0481 1.0414
7.29 1.0615 1.0474 1.041
7.3 1.0607 1.0467 1.0405
7.31 1.0599 1.046 1.04
7.32 1.059 1.0453 1.0395
7.33 1.0581 1.0446 1.0389
7.34 1.0572 1.0438 1.0384
7.35 1.0563 1.043 1.0379
7.36 1.0554 1.0422 1.0373
7.37 1.0545 1.0414 1.0368
7.38 1.0535 1.0406 1.0362
7.39 1.0526 1.0398 1.0356
7.4 1.0516 1.039 1.035
7.41 1.0507 1.0381 1.0345
7.42 1.0497 1.0373 1.0339
7.43 1.0487 1.0364 1.0333
7.44 1.0477 1.0356 1.0327
7.45 1.0468 1.0347 1.0321
7.46 1.0458 1.0338 1.0315
