1.03 245.48 282.36 329.91 381.67 425.85 457.61 479.19 493.96 504.37 511.93 517.58
1.04 244.15 282.88 333.9 389.29 434.9 466.28 486.9 500.68 510.22 517.06 522.12
1.05 242.64 283.23 337.96 397.16 443.94 474.67 494.18 506.92 515.57 521.68 526.14
1.06 240.96 283.41 342.11 405.25 452.9 482.72 501.01 512.66 520.41 525.78 529.65
1.07 239.09 283.4 346.35 413.55 461.73 490.39 507.37 517.9 524.73 529.37 532.64
1.08 237.06 283.2 350.69 422.02 470.36 497.65 513.24 522.62 528.54 532.45 535.14
1.09 234.86 282.79 355.12 430.65 478.74 504.46 518.6 526.82 531.84 535.03 537.15
1.1 232.5 282.16 359.64 439.37 486.81 510.81 523.46 530.52 534.63 537.11 538.67
1.11 229.98 281.32 364.28 448.15 494.53 516.67 527.8 533.7 536.93 538.72 539.73
1.12 227.32 280.24 369.02 456.94 501.86 522.03 531.64 536.39 538.74 539.86 540.35
1.13 224.51 278.93 373.88 465.67 508.77 526.89 534.96 538.58 540.08 540.55 540.53
1.14 221.58 277.38 378.86 474.3 515.22 531.24 537.79 540.3 540.97 540.8 540.3
1.15 218.53 275.6 383.97 482.76 521.21 535.09 540.12 541.55 541.42 540.65 539.68
1.16 215.36 273.57 389.2 491 526.7 538.43 541.98 542.36 541.46 540.11 538.69
1.17 212.09 271.32 394.58 498.96 531.7 541.27 543.38 542.74 541.11 539.21 537.37
1.18 208.73 268.84 400.11 506.61 536.2 543.63 544.33 542.72 540.39 537.97 535.74
1.19 205.29 266.15 405.79 513.89 540.2 545.52 544.85 542.32 539.32 536.42 533.82
1.2 201.78 263.25 411.63 520.77 543.7 546.95 544.98 541.56 537.94 534.58 531.65
1.21 198.22 260.16 417.64 527.22 546.71 547.95 544.72 540.47 536.28 532.5 529.25
1.22 194.64 256.89 423.82 533.23 549.25 548.53 544.12 539.09 534.35 530.19 526.66
1.23 191.03 253.46 430.18 538.76 551.31 548.72 543.18 537.43 532.21 527.69 523.91
1.24 187.44 249.88 436.73 543.82 552.93 548.54 541.95 535.53 529.86 525.03 521.02
1.25 183.87 246.17 443.47 548.4 554.12 548.02 540.45 533.43 527.35 522.24 518.02
1.26 180.36 242.35 450.39 552.48 554.9 547.18 538.72 531.14 524.71 519.35 514.96
1.27 176.91 238.43 457.51 556.09 555.29 546.07 536.78 528.71 521.96 516.39 511.84
1.28 173.56 234.45 464.8 559.23 555.33 544.69 534.66 526.15 519.13 513.37 508.69
1.29 170.33 230.41 472.27 561.9 555.03 543.1 532.4 523.51 516.24 510.33 505.54
1.3 167.23 226.35 479.91 564.13 554.43 541.31 530.02 520.8 513.33 507.29 502.41
1.31 164.27 222.29 487.69 565.92 553.55 539.35 527.54 518.05 510.42 504.27 499.32
1.32 161.48 218.25 495.59 567.3 552.42 537.26 525.01 515.28 507.51 501.29 496.28
1.33 158.85 214.26 503.58 568.3 551.08 535.07 522.43 512.51 504.64 498.35 493.29
1.34 156.41 210.35 511.63 568.93 549.56 532.79 519.84 509.77 501.82 495.47 490.38
