0.278 45.264 48.101 50.665 53.018 55.201 57.239
0.279 45.284 48.13 50.704 53.066 55.257 57.305
0.28 45.303 48.159 50.742 53.113 55.314 57.371
0.281 45.322 48.188 50.78 53.161 55.37 57.436
0.282 45.342 48.216 50.818 53.208 55.426 57.501
0.283 45.361 48.245 50.856 53.254 55.482 57.566
0.284 45.38 48.273 50.893 53.301 55.537 57.63
0.285 45.399 48.302 50.931 53.347 55.593 57.695
0.286 45.418 48.33 50.968 53.394 55.648 57.759
0.287 45.436 48.358 51.005 53.44 55.703 57.822
0.288 45.455 48.386 51.042 53.485 55.757 57.886
0.289 45.474 48.414 51.079 53.531 55.812 57.949
0.29 45.492 48.441 51.116 53.577 55.866 58.012
0.291 45.511 48.469 51.152 53.622 55.92 58.075
0.292 45.529 48.496 51.188 53.667 55.974 58.138
0.293 45.547 48.524 51.224 53.712 56.028 58.2
0.294 45.565 48.551 51.26 53.756 56.081 58.262
0.295 45.583 48.578 51.296 53.801 56.134 58.324
0.296 45.601 48.605 51.332 53.845 56.187 58.386
0.297 45.619 48.631 51.367 53.889 56.24 58.447
0.298 45.637 48.658 51.403 53.933 56.292 58.508
0.299 45.655 48.685 51.438 53.977 56.344 58.569
0.3 45.672 48.711 51.473 54.02 56.396 58.629
0.301 45.69 48.737 51.507 54.064 56.448 58.689
0.302 45.707 48.763 51.542 54.107 56.499 58.749
0.303 45.724 48.789 51.576 54.149 56.551 58.809
0.304 45.742 48.815 51.611 54.192 56.602 58.869
0.305 45.759 48.841 51.645 54.235 56.653 58.928
0.306 45.776 48.866 51.679 54.277 56.703 58.987
0.307 45.792 48.891 51.712 54.319 56.753 59.046
0.308 45.809 48.917 51.746 54.361 56.804 59.104
0.309 45.826 48.942 51.779 54.402 56.853 59.162
0.31 45.843 48.967 51.812 54.444 56.903 59.22
0.311 45.859 48.991 51.845 54.485 56.952 59.278
0.312 45.875 49.016 51.878 54.526 57.001 59.335
0.313 45.892 49.041 51.911 54.566 57.05 59.392
